姓名,屆數,捐贈者/支出對象,交易日期,收支科目,身份證/統一編,收入金額,地址,填答數,其他
許又銘,8,綠葉建設股份有限公司,100/09/22,營利事業捐贈收入,28335718,100000,新北市中和區,8,
許又銘,8,裕佳投資股份有限公司,100/10/06,營利事業捐贈收入,27378077,100000,新北市永和區,8,
許又銘,8,台灣石材股份有限公司,100/11/09,營利事業捐贈收入,33380516,100000,台北市昆明街,8,
許又銘,8,千瑞營造股份有限公司,100/10/24,營利事業捐贈收入,34667051,100000,新北市永和區,7,
許又銘,8,睿誠工程技術顧問股份有限公司,100/10/19,營利事業捐贈收入,27461080,50000,新北市板橋區,9,
許又銘,8,捷登國際行銷有限公司,100/11/14,營利事業捐贈收入,80423797,50000,新北市中和區,7,
許又銘,8,宇泰實業社,100/12/30,營利事業捐贈收入,26537604,20000,新北市永和區,8,
許又銘,8,鴻騰開發有限公司,100/11/23,營利事業捐贈收入,53315726,10000,台北市北投區,8,地址：台北市北投區=7 台北市北投需=1
許又銘,8,米點室內設計裝修有限公司,100/10/03,營利事業捐贈收入,79976052,10000,新北市中和區,7,捐贈者/支出對象：米點室內設計裝修有限公司=8 米點室內股計裝修有限公司=1
許又銘,8,元稼企業有限公司,100/11/10,營利事業捐贈收入,84555019,3000,新北市永和區,8,
許又銘,8,環塑股份有限公司,100/12/08,營利事業捐贈收入,12745461,2000,台北市忠孝東,7,
許又銘,8,北旻實業社,100/12/08,營利事業捐贈收入,29360587,2000,新北市新店區,8,
許智傑,8,冠煜企業有限公司,101/01/01,營利事業捐贈收入,23348279,980000,高雄市三民區,8,
許智傑,8,京城商業銀行,100/12/19,營利事業捐贈收入,68921101,300000,台南市中西區,8,身份證/統一編：68921101=7 668921101=1
許智傑,8,中閎工業股份有限公司,100/12/01,營利事業捐贈收入,28094181,300000,屏東縣新園鄉,3,
許智傑,8,德祐建設企業有限公司,100/10/04,營利事業捐贈收入,80373136,200000,高雄市前鎮區,7,身份證/統一編：80373136=5 80373736=2 =1
許智傑,8,傑期企業股份有限公司,100/10/07,營利事業捐贈收入,86051267,200000,高雄市大寮區,8,身份證/統一編：86051267=8 =1
許智傑,8,成肯國際實業股份有限公司,100/09/23,營利事業捐贈收入,97156751,200000,高雄市路竹區,6,身份證/統一編：97156751=8 =1
許智傑,8,裕群國際開發有限公司,100/12/02,營利事業捐贈收入,28288377,200000,高雄市前鎮區,3,
許智傑,8,裕群國際開發有限公司,100/11/15,營利事業捐贈收入,28288377,200000,高雄市前鎮區,2,
許智傑,8,通展科技工程有限公司,100/11/30,營利事業捐贈收入,86326863,200000,高雄市鳳山區,3,
許智傑,8,通展科技工程有限公司,100/11/08,營利事業捐贈收入,86326863,200000,高雄市鳳山區,2,
許智傑,8,明申工程有限公司,100/12/01,營利事業捐贈收入,16104121,200000,高雄市新興區,3,
許智傑,8,世暘工廠產業股份有限公司,100/11/15,營利事業捐贈收入,88700083,200000,高雄市岡山區,4,
許智傑,8,慶旺建設股份有限公司,100/12/12,營利事業捐贈收入,97153121,100000,高雄市左營區,7,身份證/統一編：97153121=7 =1
許智傑,8,慧鋼企業股份有限公司,101/01/04,營利事業捐贈收入,86352377,100000,高雄市岡山區,6,
許智傑,8,金達通運有限公司,100/12/01,營利事業捐贈收入,89508058,100000,高雄市鳳山區,2,
許智傑,8,安祥工程有限公司,100/11/18,營利事業捐贈收入,84341832,100000,高雄市楠梓區,3,
許智傑,8,甲洲加油站股份有限公司,100/11/01,營利事業捐贈收入,96859661,70116,高雄市鳳山區,8,地址：高雄市鳳山區=6 =1;捐贈者/支出對象：甲洲加油站股份有限公司=4 甲州加油站股份有限公司=3 =1;收入金額：70116=6 70.116=2
許智傑,8,威翊科技有限公司,101/01/09,營利事業捐贈收入,53265211,60000,高雄市鳳山區,8,地址：高雄市鳳山區=9 =1;捐贈者/支出對象：威翊科技有限公司=10 =1
許智傑,8,華琦國際企業有限公司,100/11/21,營利事業捐贈收入,28290156,60000,高雄市三民區,3,
許智傑,8,佶昇國際有限公司,100/10/28,營利事業捐贈收入,28632718,50000,高雄市美術東,8,地址：高雄市美術東=7 =2;交易日期：100/10/28=7 =1;捐贈者/支出對象：佶昇國際有限公司=6 =2
許智傑,8,響立科技企業有限公司,100/12/22,營利事業捐贈收入,84733859,50000,高雄市鳳山區,8,
許智傑,8,聯達廣告企業社,100/12/29,營利事業捐贈收入,67709828,50000,高雄市鳳山區,6,
許智傑,8,增昌鋼鐵企業股份有限公司,100/12/06,營利事業捐贈收入,22252578,50000,高雄市三民區,7,
許智傑,8,達亞國際實業股份有限公司,100/12/22,營利事業捐贈收入,12921163,50000,高雄市鳳山區,8,交易日期：100/12/22=7 =1
許智傑,8,雅聖旅館有限公司,100/12/17,營利事業捐贈收入,28958952,50000,高雄市鳳山區,8,
許智傑,8,勝偕建設股份有限公司,100/12/12,營利事業捐贈收入,27206482,50000,高雄市鼓山區,6,交易日期：100/12/12=7 =1
許智傑,8,金革科技股份有限公司,100/12/12,營利事業捐贈收入,84466749,50000,台北市松山區,8,
許智傑,8,昌瑜機電股份有限公司,100/12/22,營利事業捐贈收入,12715760,50000,N台南縣永康,8,地址：N臺南縣永康=5 N台南縣永康=1 臺南縣永康=1
許智傑,8,允福建設股份有限公司,100/12/08,營利事業捐贈收入,86375765,50000,高雄市新興區,9,
許智傑,8,傳動數位策略股份有限公司,100/11/10,營利事業捐贈收入,27443020,50000,台中市西區忠,2,
許智傑,8,高雄市私立新培育幼稚園,100/11/08,營利事業捐贈收入,99023455,50000,高雄市大寮區,3,
許智傑,8,高雄市私立新育幼稚園,100/11/08,營利事業捐贈收入,85930934,50000,高雄市鳳山區,2,
許智傑,8,科允鋼鐵工業有限公司,100/12/02,營利事業捐贈收入,16460839,50000,高雄市大樹區,3,
許智傑,8,順升昌企業股份有限公司,100/12/13,營利事業捐贈收入,84431670,36000,高雄市大社區,8,收入金額：36000=6 36=1
許智傑,8,周強貿易有限公司,100/11/15,營利事業捐贈收入,22148484,36000,高雄市苓雅區,3,
許智傑,8,金格有限公司,100/10/28,營利事業捐贈收入,76404755,30000,高雄市大社區,7,
許智傑,8,億展建築師事務所,100/12/13,營利事業捐贈收入,82046320,30000,高雄市鼓山區,9,
許智傑,8,柏陽實業股份有限公司,100/12/01,營利事業捐贈收入,23665788,30000,高雄市鳳山區,3,
許智傑,8,揮王企業股份有限公司,100/12/22,營利事業捐贈收入,22840176,20000,高雄市前鎮區,7,
許智傑,8,康福企業管理顧問社,100/12/06,營利事業捐贈收入,25936717,20000,高雄市鳳山區,8,身份證/統一編：25936717=7 =1
許智傑,8,剛健鋼鐵工業股份有限公司,100/12/29,營利事業捐贈收入,83449700,20000,高雄市小港世,7,
許智傑,8,冠煜企業有限公司,101/01/04,營利事業捐贈收入,23348279,20000,高雄市三民區,8,
許智傑,8,景鋐實業有限公司,100/11/18,營利事業捐贈收入,80363453,20000,高雄市前鎮區,3,
許智傑,8,理全檢驗科技有限公司,100/11/18,營利事業捐贈收入,27508780,20000,屏東縣新園鄉,2,
許智傑,8,隆進鑫工程有限公司,100/12/02,營利事業捐贈收入,84174829,10000,高雄市路竹區,3,
許智傑,8,進豐晟企業股份有限公司,100/12/02,營利事業捐贈收入,13062892,10000,高雄市路竹區,2,
許添財,8,漢天富投資股份有限公司,100/11/22,營利事業捐贈收入,27276563,1000000,台中市北屯區,8,地址：臺中市北屯區=8 台中市北屯區=1;捐贈者/支出對象：漢天富投資股份有限公司=5 =2
許添財,8,遠揚建設股份有限公司,100/11/11,營利事業捐贈收入,36538005,1000000,台北市敦化南,3,
許添財,8,好帝一食品有限公司,100/11/14,營利事業捐贈收入,69672278,500000,台南市新市區,3,
許添財,8,燦坤實業股份有限公司,100/12/23,營利事業捐贈收入,69568009,300000,台北市內湖區,7,交易日期：100/12/23=7 =1;收入金額：300000=6 300，000=1
許添財,8,永覲工業股份有限公司,100/11/21,營利事業捐贈收入,22536674,300000,高雄市小港區,8,捐贈者/支出對象：永覲工業股份有限公司=7 永=1
許添財,8,台南企業股份有限公司,100/12/19,營利事業捐贈收入,68919702,200000,台南市歸仁區,6,捐贈者/支出對象：台南企業股份有限公司=8 =1
許添財,8,威龍投資股份有限公司,101/01/11,營利事業捐贈收入,80584337,200000,台南市永康區,7,地址：臺南市永康區=5 =1
許添財,8,五崧捷運股份有限公司,101/01/13,營利事業捐贈收入,47308640,200000,新竹市金山里,10,捐贈者/支出對象：五崧捷運股份有限公司=5 =1
許添財,8,中石化工程股份有限公司,101/01/06,營利事業捐贈收入,16845146,200000,高雄市前金區,6,地址：高雄市前金區=7 =1;捐贈者/支出對象：中石化工程股份有限公司=8 =1;收入金額：200000=5 2000000=1
許添財,8,東陽實業廠股份有限公司,100/11/14,營利事業捐贈收入,68326665,200000,台南市安南區,3,
許添財,8,福光企業股份有限公司,100/12/31,營利事業捐贈收入,73632361,200000,台南市仁德區,3,
許添財,8,連國有限公司,101/01/02,營利事業捐贈收入,86563979,200000,台南市新化區,3,
許添財,8,南聯投資興業股份有限公司,100/12/23,營利事業捐贈收入,70648305,170000,台南市東區中,7,地址：臺南市東區中=5 台南市東區中=1 =1
許添財,8,南茂投資興業股份有限公司,100/12/23,營利事業捐贈收入,70656727,170000,台南市東區中,9,
許添財,8,怡安投資興業股份有限公司,100/12/23,營利事業捐贈收入,70648157,160000,台南市東區中,8,地址：臺南市東區中=6 台南市東區中=1;捐贈者/支出對象：怡安投資興業股份有限公司=7 =1
許添財,8,華藏世界傳播股份有限公司,100/12/30,營利事業捐贈收入,70392520,100000,台北市松山區,7,地址：臺北市松山區=6 台北市松山區=2 =1;身份證/統一編：70392520=7 =1;捐贈者/支出對象：華藏世界傳播股份有限公司=3 =2 華藏事業傳播股份有限公司=1
許添財,8,約信投資股份有限公司,100/12/30,營利事業捐贈收入,97256999,100000,台南市中西區,9,
許添財,8,源傑有限公司,101/01/09,營利事業捐贈收入,86223043,100000,台南市中西區,6,地址：臺南市中西區=5 台南市中西區=1;身份證/統一編：86223043=6 =1
許添財,8,洲晟實業股份有限公司,101/01/08,營利事業捐贈收入,22605171,100000,台南市安南區,6,身份證/統一編：22605171=6 =1;捐贈者/支出對象：洲晟實業股份有限公司=6 =2
許添財,8,奇美實業服份有限公司,101/01/09,營利事業捐贈收入,68387705,100000,台南市仁德區,7,捐贈者/支出對象：奇美實業服份有限公司=3 奇美實業股份有限公司=3 =1;收入金額：100000=6 =1
許添財,8,周氏蝦捲有限公司,101/01/07,營利事業捐贈收入,53132395,100000,台南市安平區,6,捐贈者/支出對象：周氏蝦捲有限公司=5 周氏蝦捲公司=1
許添財,8,升富營造有限公司,101/01/09,營利事業捐贈收入,96884330,100000,台南市佳里區,8,地址：臺南市佳里區=6 =1;收入金額：100000=6 10000=1
許添財,8,其美精密工業股份有限公司,100/10/29,營利事業捐贈收入,69366904,100000,台南市安南區,3,
許添財,8,光洋應用材料科技股份有限公司,100/11/16,營利事業捐贈收入,43787872,100000,台南市安南區,2,
許添財,8,伊仕媚股份有限公司,100/11/15,營利事業捐贈收入,80483725,100000,台南市安南區,3,
許添財,8,鑫興鋁業股份有限公司,101/01/02,營利事業捐贈收入,22594809,100000,台南市安定區,3,
許添財,8,兆欣化學工業股份有限公司,101/01/06,營利事業捐贈收入,16450092,100000,屏東縣枋寮鄉,4,
許添財,8,元能股份有限公司,101/01/06,營利事業捐贈收入,89565917,100000,台南市安南區,2,
許添財,8,元能股份有限公司,101/01/03,營利事業捐贈收入,89565917,100000,台南市安南區,3,
許添財,8,自強文具工廠實業股份有限公司,101/01/11,營利事業捐贈收入,68247705,80000,台南市南區新,7,捐贈者/支出對象：自強文具工廠實業股份有限公司=7 =1;身份證/統一編：68247705=7 =1
許添財,8,全輝營造工程有限公司,101/01/06,營利事業捐贈收入,16863570,60000,台南市玉井區,3,
許添財,8,志邦企業股份有限公司,100/11/17,營利事業捐贈收入,04738375,56000,台北市大安區,3,
許添財,8,豐田電機股份有限公司,100/12/12,營利事業捐贈收入,69032604,50000,台南市南區新,7,
許添財,8,華美光學科技股份有限公司,101/01/09,營利事業捐贈收入,69314511,50000,台南市安定區,7,地址：臺南市安定區=6 台南市安定區=3;捐贈者/支出對象：華美光學科技股份有限公司=6 華美光學科技股粉有限公司=1;交易日期：101/01/09=6 100/01/09=2;收入金額：50000=6 =1
許添財,8,瑞特汽車股份有限公司,101/01/04,營利事業捐贈收入,80332500,50000,台南市永康區,2,
許添財,8,笙榮紙業股份有限公司,101/01/06,營利事業捐贈收入,22713517,50000,台南市七股區,3,
許添財,8,自強文具工廠實業股份有限公司,100/11/30,營利事業捐贈收入,68247705,48000,台南市南區新,7,地址：臺南市南區新=4 台南市南區新=2;交易日期：100/11/30=6 =1
許添財,8,富立建設股份有限公司,100/11/05,營利事業捐贈收入,89875321,36000,台南市安平區,3,
許添財,8,精湛光學科技股份有限公司,100/12/12,營利事業捐贈收入,89855649,30000,高雄市湖內區,8,
許添財,8,棋山木業,101/01/09,營利事業捐贈收入,99596761,30000,台南市南區仁,8,地址：臺南市南區仁=6 台南市南區仁=1;交易日期：101/01/09=6 100/01/09=1 =1;身份證/統一編：99596761=5 =2;捐贈者/支出對象：棋山木業=6 =2
許添財,8,富霖餐企業有限公司,101/01/03,營利事業捐贈收入,28352315,30000,台南市安平區,4,
許添財,8,泰宏消防企業有限公司,100/12/01,營利事業捐贈收入,23196651,20000,台南市南區新,6,地址：臺南市南區新=6 =1;捐贈者/支出對象：泰宏消防企業有限公司=5 =1
許添財,8,台灣大元興業股份有限公司,100/12/12,營利事業捐贈收入,68070988,20000,台南市南區新,7,捐贈者/支出對象：台灣大元興業股份有限公司=7 =1
許添財,8,登煌金屬股份有限公司,101/01/09,營利事業捐贈收入,23091973,20000,,7,交易日期：101/01/09=7 =1;身份證/統一編：23091973=6 =1
許添財,8,森品複合式餐飲店,101/01/09,營利事業捐贈收入,29444643,20000,,9,收入金額：20000=7 =1;交易日期：101/01/09=5 101/0109=1;捐贈者/支出對象：森品複合式餐飲店=5 =2
許添財,8,龜丹休閒事業開發有限公司,100/12/30,營利事業捐贈收入,53599168,20000,,3,
許添財,8,鼎宇實業有限公司,100/12/31,營利事業捐贈收入,27203197,20000,台南市中西區,3,
許添財,8,晟信人力仲介股份有限公司,101/01/05,營利事業捐贈收入,86978858,20000,,3,
許添財,8,皇尚企業股份有限公司,101/01/06,營利事業捐贈收入,69775773,20000,,3,
許添財,8,松陵食品企業有限公司,101/01/06,營利事業捐贈收入,12633402,20000,,2,
許添財,8,詠昇電機工業股份有限公司,100/12/11,營利事業捐贈收入,69322982,10000,台南市南區新,8,交易日期：100/12/11=7 =1
許添財,8,南盟電機股份有限公司,100/12/10,營利事業捐贈收入,69676416,10000,台南市南區新,8,身份證/統一編：69676416=6 =1
許添財,8,東又悅企業股份有限公司,100/12/12,營利事業捐贈收入,72080880,10000,台南市南區新,6,收入金額：10000=6 10.000=1;地址：臺南市南區新=4 台南市南區新=3;捐贈者/支出對象：東又悅企業股份有限公司=6 =1;交易日期：100/12/12=6 100/12/13=2
許添財,8,台北市台灣證券交易所股份有限公司產業,100/12/26,營利事業捐贈收入,00972200,10000,台北市中正區,7,地址：臺北市中正區=4 台北市中正區=3;交易日期：100/12/26=6 =1
許添財,8,中楠企業股份有限公司,100/12/11,營利事業捐贈收入,69593422,10000,台南市南區新,10,交易日期：100/12/11=9 100／12／11=1
許添財,8,鋒皇實業有限公司,101/01/09,營利事業捐贈收入,06586134,10000,,6,交易日期：101/01/09=7 =1
許添財,8,唐雋股份有限公司,101/01/09,營利事業捐贈收入,16971178,10000,,9,
許添財,8,南運體育用品股份有限公司,101/01/07,營利事業捐贈收入,22065462,10000,,8,
許添財,8,宇盛塑膠工業股份有限公司,101/01/08,營利事業捐贈收入,69802498,10000,,7,捐贈者/支出對象：宇盛塑膠工業股份有限公司=7 宇盛塑膠工業股份有限公ㄙ=1;交易日期：101/01/08=6 =1
許添財,8,永翔洗衣企業有限公司,101/01/09,營利事業捐贈收入,16898190,10000,,8,交易日期：101/01/09=7 =1;身份證/統一編：16898190=7 =1;捐贈者/支出對象：永翔洗衣企業有限公司=6 =1 永翔三洗衣企業有限公司=1
許添財,8,力韋貿易股份有限公司,101/01/11,營利事業捐贈收入,84213597,10000,,6,
許添財,8,一加一家飾百貨股份有限公司,101/01/07,營利事業捐贈收入,86255430,10000,,9,交易日期：101/01/07=7 101/02/07=2
許添財,8,龍燁實業有限公司,100/12/30,營利事業捐贈收入,27280996,10000,,3,
許添財,8,銘雄企業社,101/01/03,營利事業捐贈收入,06606737,10000,,3,
許添財,8,神田小吃店,101/01/03,營利事業捐贈收入,56902570,10000,,3,
許添財,8,建寅企業股份有限公司,101/01/06,營利事業捐贈收入,12724402,10000,,3,
許添財,8,大東華國際科技有限公司台南分公司附設,101/01/06,營利事業捐贈收入,28562699,5000,,3,
許添財,8,吉利號烏魚子,100/12/13,營利事業捐贈收入,99547930,3000,台南市安平區,9,地址：臺南市安平區=5 台南市安平區=1;交易日期：100/12/13=7 100／12／13=1
許舒博,8,福懋興業股份有限公司,101/01/05,營利事業捐贈收入,14001199,500000,雲林縣斗六市,9,
許舒博,8,愛地雅工業股份有限公司,100/12/19,營利事業捐贈收入,97506791,500000,台中市梧棲區,7,
許舒博,8,三興資訊(股)公司,100/12/27,營利事業捐贈收入,25106938,500000,台北市復興北,9,
許舒博,8,歐明憲企業股份有限公司,100/12/20,營利事業捐贈收入,22939016,300000,雲林縣大埤鄉,8,
許舒博,8,貫琳企業股份有限公司,100/12/05,營利事業捐贈收入,60311817,300000,彰化縣員林鎮,4,
許舒博,8,天行貿易股份有限公司,100/11/17,營利事業捐贈收入,11102308,300000,台北市長安東,4,
許舒博,8,西海岸有線電視股份有限公司,100/12/13,營利事業捐贈收入,97173528,288000,台中市梧棲區,7,地址：臺中市梧棲區=7 台中市梧棲區=2
許舒博,8,浚利鋼鐵材料(股)公司,100/12/02,營利事業捐贈收入,84957365,200000,雲林縣斗南鎮,2,
許舒博,8,孟裕實業股份有限公司,100/11/22,營利事業捐贈收入,04206530,200000,台北市迪化街,3,
許舒博,8,鴻宜建設有限公司,100/11/09,營利事業捐贈收入,27601202,120000,雲林縣斗六市,3,
許舒博,8,榮南實業(股)有限公司,101/01/13,營利事業捐贈收入,23095458,100000,嘉義市光彩街,7,
許舒博,8,鼎盛冷凍工程有限公司,100/12/12,營利事業捐贈收入,84602478,100000,雲林縣褒忠鄉,8,
許舒博,8,道順工程股份有限公司,100/12/12,營利事業捐贈收入,16659846,100000,雲林縣褒忠鄉,7,
許舒博,8,威盛保險經紀人股份有限公司,101/01/06,營利事業捐贈收入,12963584,100000,台北市復興北,8,地址：臺北市復興北=7 台北市復興北=1
許舒博,8,欣欣生技食品股份有限公司,100/12/28,營利事業捐贈收入,80390917,100000,雲林縣斗六市,8,
許舒博,8,中誠保險經紀人股份有限公司,100/12/22,營利事業捐贈收入,97448081,100000,台北市大安區,7,收入金額：100000=7 100，000=1;身份證/統一編：97448081=6 98448081=3;地址：臺北市大安區=8 台北市大安區=1
許舒博,8,二階堂建設有限公司,100/12/31,營利事業捐贈收入,28546609,100000,雲林縣虎尾鎮,7,
許舒博,8,員村加油站股份有限公司,100/11/30,營利事業捐贈收入,98832611,100000,彰化縣社頭鄉,3,
許舒博,8,台倢企業有限公司,100/12/26,營利事業捐贈收入,22363899,93200,新北市三重區,8,收入金額：93200=7 93，200=1
許舒博,8,蓮鎮股份有限公司,101/01/04,營利事業捐贈收入,12640282,60000,高雄市三民區,7,
許舒博,8,鴻茂工業股份有限公司,100/11/28,營利事業捐贈收入,22123343,60000,雲林縣斗南鎮,2,
許舒博,8,旺呈企業有限公司,100/11/14,營利事業捐贈收入,12632115,60000,雲林縣斗南鎮,3,
許舒博,8,澤霖工程企業有限公司,100/11/14,營利事業捐贈收入,97134899,36000,K高雄縣大社,3,
許舒博,8,建誼電腦有限公司,101/01/10,營利事業捐贈收入,23394370,30000,雲林縣斗六市,7,身份證/統一編：23394370=6 =1
許舒博,8,合美電機股份有限公司,100/12/08,營利事業捐贈收入,89364263,30000,雲林縣大埤鄉,8,
許舒博,8,正冠水電工程行,101/01/12,營利事業捐贈收入,18335324,30000,雲林縣林內鄉,8,
許舒博,8,賜芳股份有限公司,100/11/04,營利事業捐贈收入,59305128,26000,雲林縣斗六市,3,
許舒博,8,聚元股份有限公司,100/12/30,營利事業捐贈收入,04287575,20000,台北市大安區,7,交易日期：100/12/30=6 =1
許舒博,8,江井金屬股份有限公司,100/11/09,營利事業捐贈收入,84636076,6000,雲林縣斗六市,2,
許舒博,8,新東海國際科技有限公司,101/01/09,營利事業捐贈收入,27354151,5000,台中市中區,6,
許舒博,8,啟文行,100/12/21,營利事業捐贈收入,63240703,5000,雲林縣斗六市,8,
謝國樑,8,行冠企業股份有限公司,100/11/23,營利事業捐贈收入,70758724,1000000,新北市新店區,8,
謝國樑,8,宏碩文化事業股份有限公司,101/01/06,營利事業捐贈收入,16783660,1000000,新北市新店區,6,身份證/統一編：16783660=5 =1;地址：=5 新北市新店區=1
謝國樑,8,驊訊電子企業股份有限公司,100/09/29,營利事業捐贈收入,86315535,500000,台北市大安區,7,
謝國樑,8,創意家行銷股份有限公司,100/11/22,營利事業捐贈收入,27749417,500000,台北市內湖區,9,
謝國樑,8,康和期貨股份有限公司,100/10/28,營利事業捐贈收入,16848544,500000,台北市松山區,8,
謝國樑,8,國揚實業股份有限公司,100/12/19,營利事業捐贈收入,11603817,500000,台北市中山區,6,捐贈者/支出對象：國揚實業股份有限公司=6 =1;地址：臺北市中山區=8 =1
謝國樑,8,嘉新資產管理開發股份有限公司,101/01/10,營利事業捐贈收入,80035092,500000,台北市中山區,7,捐贈者/支出對象：嘉新資產管理開發股份有限公司=4 =1;交易日期：101/01/10=8 =2
謝國樑,8,嘉新國際股份有限公司,101/01/10,營利事業捐贈收入,04401230,500000,台北市中山區,8,金錢類：是=4 =1;收入金額：500000=11 =1
謝國樑,8,鉑泰實業股份有限公司,101/01/10,營利事業捐贈收入,97548315,500000,台中市太平區,12,地址：臺中市太平區=8 台中市太平區=2 =2
謝國樑,8,功文文化事業股份有限公司,100/12/22,營利事業捐贈收入,12366186,500000,台北市中山區,7,
謝國樑,8,文心建設股份有限公司,101/01/02,營利事業捐贈收入,30821861,500000,台北市內湖區,6,收入金額：500000=6 =2;地址：臺北市內湖區=5 台北市內湖區=4
謝國樑,8,驥明通運有限公司,100/10/31,營利事業捐贈收入,27780155,300000,新北市汐止區,6,金錢類：是=5 =1;捐贈者/支出對象：驥明通運有限公司=5 =1
謝國樑,8,驥明通運有限公司,100/10/20,營利事業捐贈收入,27780155,300000,新北市汐止區,13,金錢類：是=7 =1;地址：=3 新北市汐止區=3;捐贈者/支出對象：驥明通運有限公司=5 =1
謝國樑,8,霞飛廣告股份有限公司,100/12/02,營利事業捐贈收入,28192090,300000,台北市敦化北,6,身份證/統一編：28192090=5 =3;交易日期：100/12/02=5 =1
謝國樑,8,訊開科技股份有限公司,100/10/28,營利事業捐贈收入,27328957,300000,台北市中山區,8,
謝國樑,8,昱承欣業有限公司,100/10/28,營利事業捐贈收入,27344892,300000,台北市松山區,8,收入金額：300000=9 =1;身份證/統一編：27344892=6 =1
謝國樑,8,藍星開發股份有限公司,100/12/29,營利事業捐贈收入,28845058,300000,台北市松山區,15,地址：臺北市松山區=13 台北市松山區=1 =1
謝國樑,8,恆輝不動產開發股份有限公司,101/01/13,營利事業捐贈收入,80516681,300000,台北市內湖區,5,金錢類：是=6 =1;交易日期：=3 101/01/13=2;收入金額：=4 300000=1
謝國樑,8,寶碩財務科技股份有限公司,100/12/20,營利事業捐贈收入,23131763,250000,台北市內湖區,12,
謝國樑,8,淡水第一信用合作社,100/10/13,營利事業捐贈收入,37098407,200000,新北市淡水區,9,支出金額：=6 員=1;收入金額：200000=10 =1;捐贈者/支出對象：淡水第一信用合作社=8 =1
謝國樑,8,旭宏建設股份有限公司,101/01/12,營利事業捐贈收入,53403018,200000,台中市南屯區,7,
謝國樑,8,新峰機械工業股份有限公司,100/12/19,營利事業捐贈收入,00371109,100000,基隆市武訓街,5,交易日期：=5 100/12/19=2;地址：=3 基隆市武訓街=2
謝國樑,8,富仁投資股份有限公司,100/12/15,營利事業捐贈收入,16156133,100000,台北市大安區,7,
謝國樑,8,麗偉企業有限公司,101/01/09,營利事業捐贈收入,22762170,100000,基隆市暖暖區,6,收入金額：100000=9 =1
謝國樑,8,陳同實業股份有限公司,101/01/09,營利事業捐贈收入,89475253,100000,台北市松山區,12,
謝國樑,8,御滿資產管理股份有限公司,101/01/04,營利事業捐贈收入,27479650,100000,台中市北區雙,7,收入金額：100000=3 =2;捐贈者/支出對象：御滿資產管理股份有限公司=6 =2;交易日期：101/01/04=5 =1
謝國樑,8,欣玓企業行,101/01/12,營利事業捐贈收入,81811346,100000,基隆市暖暖區,5,
謝國樑,8,大元營造股份有限公司,101/01/09,營利事業捐贈收入,22666774,100000,台北市大安區,8,金錢類：是=7 =1
謝國樑,8,匯興集運有限公司,101/01/03,營利事業捐贈收入,24310027,80000,台北市中山區,9,收入金額：80000=10 =1;身份證/統一編：=4 24310027=1
謝國樑,8,建信理貨行,101/01/03,營利事業捐贈收入,00658687,80000,基隆市信義區,7,身份證/統一編：00658687=10 =1;交易日期：101/01/03=9 =1
謝國樑,8,立昌理貨行,101/01/03,營利事業捐贈收入,00689393,80000,基隆市信義區,6,
謝國樑,8,匯盛興業股份有限公司,101/01/03,營利事業捐贈收入,24476005,60000,台北市中山區,12,支出金額：=8 匿名捐贈=1;交易日期：101/01/03=7 =3
謝國樑,8,超宇網際網路國際股份有限公司,101/01/10,營利事業捐贈收入,27770641,50000,台北市萬華區,6,
謝明源,8,明躍國際健康科技股份有限公司,100/11/15,營利事業捐贈收入,70527203,300000,台中市霧峰區,8,地址：台中市霧峰區=4 臺中市霧峰區=3 =1;捐贈者/支出對象：明躍國際健康科技股份有限公司=7 =1
謝明源,8,永進機械工業股份有限公司,100/12/23,營利事業捐贈收入,55051523,200000,台中市神岡區,6,地址：臺中市神岡區=7 台中市神岡區=1;收入金額：200000=7 =1;捐贈者/支出對象：永進機械工業股份有限公司=6 =1
謝明源,8,鑑麟實業股份有限公司,100/12/09,營利事業捐贈收入,22930752,100000,台中市北屯區,7,身份證/統一編：22930752=6 =1;捐贈者/支出對象：鑑麟實業股份有限公司=6 =1
謝明源,8,環隆科技股份有限公司,100/11/03,營利事業捐贈收入,52878846,100000,台中市南屯區,3,
謝明源,8,恒安製藥工業股份有限公司,100/10/07,營利事業捐贈收入,52473036,100000,台中市西屯區,3,
謝明源,8,亞路有限公司,100/10/23,營利事業捐贈收入,12829200,100000,台中市北區大,3,
謝明源,8,大都會機車行,100/12/31,營利事業捐贈收入,45562954,90000,台中市崇德路,7,地址：臺中市崇德路=5 台中市崇德路=1;交易日期：100/12/31=6 =2;捐贈者/支出對象：大都會機車行=6 =1
謝明源,8,中良工業股份有限公司,100/12/28,營利事業捐贈收入,52556248,50000,台中市大雅區,7,地址：臺中市大雅區=5 台中市大雅區=3;捐贈者/支出對象：中良工業股份有限公司=6 =1
謝明源,8,十分山水遊樂園,101/01/05,營利事業捐贈收入,33857672,50000,新北市平溪區,8,捐贈者/支出對象：十分山水遊樂園=6 =2
謝明源,8,鼎瓏實業股份有限公司,100/10/23,營利事業捐贈收入,24265352,50000,台中市南區忠,2,
謝明源,8,揚泓實業有限公司,100/10/16,營利事業捐贈收入,80572058,50000,彰化縣埔心鄉,3,
謝明源,8,山大立房屋仲介股份有限公司,100/12/05,營利事業捐贈收入,16537393,48000,台中市北屯區,6,地址：臺中市北屯區=4 台中市北屯區=3;收入金額：48000=7 =1
